first_name,last_name,nationality,position,opponent,match_date,points_scored,attack_kills,attack_faults,attack_shots,block_kills,block_faults,block_rebounds,serve_aces,serve_errors,serve_attempts,rec_excellents,rec_faults,rec_attempts,dig_excellents,dig_faults,dig_attempts,set_excellents,set_faults,set_stills
Tamaki,Matsui,Japan,Setter,Belgium,03/07/2022,3,2,0,2,0,1,0,1,0,11,0,0,0,10,0,0,8,0,73
Tamaki,Matsui,Japan,Setter,Serbia,02/07/2022,1,1,0,0,0,1,0,0,0,4,0,0,0,3,1,0,0,1,34
Tamaki,Matsui,Japan,Setter,Türkiye,01/07/2022,0,0,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,0,24
Tamaki,Matsui,Japan,Setter,Netherlands,29/06/2022,0,0,0,2,0,0,1,0,0,6,0,0,0,3,2,0,8,0,55
Tamaki,Matsui,Japan,Setter,China,19/06/2022,2,1,0,2,0,1,1,1,1,13,0,0,0,12,2,0,20,1,60
Tamaki,Matsui,Japan,Setter,Thailand,17/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamaki,Matsui,Japan,Setter,Bulgaria,16/06/2022,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,8
Tamaki,Matsui,Japan,Setter,Poland,14/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tamaki,Matsui,Japan,Setter,United States,05/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamaki,Matsui,Japan,Setter,Dominican Republic,04/06/2022,0,0,0,0,0,0,1,0,0,2,0,0,0,3,2,1,10,1,24
Tamaki,Matsui,Japan,Setter,Germany,02/06/2022,0,0,0,1,0,1,2,0,0,6,0,1,0,4,1,0,24,0,46
Tamaki,Matsui,Japan,Setter,Korea,02/06/2022,2,2,0,1,0,1,0,0,0,8,0,0,1,16,2,1,30,0,48
Erina,Ogawa,Japan,Middle blocker,Brazil,13/07/2022,5,3,4,4,2,6,2,0,1,13,0,0,0,3,2,1,0,0,2
Erina,Ogawa,Japan,Middle blocker,Belgium,03/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erina,Ogawa,Japan,Middle blocker,Serbia,02/07/2022,0,0,1,3,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0
Erina,Ogawa,Japan,Middle blocker,Türkiye,01/07/2022,2,2,1,5,0,3,1,0,0,9,0,0,0,1,0,0,0,1,0
Erina,Ogawa,Japan,Middle blocker,Netherlands,29/06/2022,1,1,2,2,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1
Erina,Ogawa,Japan,Middle blocker,China,19/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erina,Ogawa,Japan,Middle blocker,Thailand,17/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erina,Ogawa,Japan,Middle blocker,Bulgaria,16/06/2022,3,3,0,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0
Erina,Ogawa,Japan,Middle blocker,Poland,14/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erina,Ogawa,Japan,Middle blocker,United States,05/06/2022,5,3,0,8,0,4,1,2,3,12,3,0,0,3,0,0,0,0,1
Erina,Ogawa,Japan,Middle blocker,Dominican Republic,04/06/2022,9,7,2,6,1,0,7,1,1,7,1,0,0,9,1,0,0,0,2
Erina,Ogawa,Japan,Middle blocker,Germany,02/06/2022,13,11,3,8,0,6,3,2,1,9,2,1,0,5,0,0,0,0,1
Erina,Ogawa,Japan,Middle blocker,Korea,02/06/2022,7,7,2,8,0,2,3,0,0,10,0,0,0,4,0,0,0,0,2
Airi,Miyabe,Japan,Outside Hitter,Belgium,03/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airi,Miyabe,Japan,Outside Hitter,Serbia,02/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airi,Miyabe,Japan,Outside Hitter,Türkiye,01/07/2022,4,2,4,10,2,0,0,0,1,4,0,0,0,1,0,0,0,0,1
Airi,Miyabe,Japan,Outside Hitter,Netherlands,29/06/2022,7,6,4,7,0,1,0,1,0,5,0,0,0,2,0,1,0,0,2
Asuka,Hamamatsu,Japan,Middle blocker,Brazil,13/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asuka,Hamamatsu,Japan,Middle blocker,Belgium,03/07/2022,5,5,1,4,0,4,0,0,1,7,0,1,0,0,1,0,0,1,0
Asuka,Hamamatsu,Japan,Middle blocker,Serbia,02/07/2022,1,1,1,6,0,3,1,0,0,4,0,0,0,0,0,0,0,0,2
Asuka,Hamamatsu,Japan,Middle blocker,Türkiye,01/07/2022,3,1,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Asuka,Hamamatsu,Japan,Middle blocker,Netherlands,29/06/2022,3,3,1,4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
Nanami,Seki,Japan,Setter,Brazil,13/07/2022,0,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,12,0,27
Nanami,Seki,Japan,Setter,Belgium,03/07/2022,1,1,0,1,0,1,0,0,1,5,0,0,0,4,0,0,4,1,53
Nanami,Seki,Japan,Setter,Serbia,02/07/2022,1,1,0,3,0,3,0,0,1,8,0,0,0,10,2,0,7,2,128
Nanami,Seki,Japan,Setter,Türkiye,01/07/2022,1,0,0,1,0,1,3,1,0,6,0,0,0,10,4,1,2,0,94
Nanami,Seki,Japan,Setter,Netherlands,29/06/2022,2,1,0,0,0,2,0,1,1,15,0,0,0,4,4,0,16,0,99
Nanami,Seki,Japan,Setter,China,19/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,17
Nanami,Seki,Japan,Setter,Thailand,17/06/2022,0,0,0,0,0,0,7,0,1,14,0,0,0,6,0,0,31,0,79
Nanami,Seki,Japan,Setter,Bulgaria,16/06/2022,0,0,0,0,0,1,2,0,1,6,0,0,0,6,3,1,29,2,52
Nanami,Seki,Japan,Setter,Poland,14/06/2022,0,0,0,0,0,1,2,0,2,7,0,0,0,1,1,1,25,0,75
Nanami,Seki,Japan,Setter,United States,05/06/2022,2,1,0,2,0,2,3,1,1,9,0,0,0,10,0,0,19,0,79
Nanami,Seki,Japan,Setter,Dominican Republic,04/06/2022,3,3,0,0,0,1,6,0,0,16,0,0,0,13,1,0,23,0,54
Nanami,Seki,Japan,Setter,Germany,02/06/2022,0,0,0,0,0,1,0,0,1,7,0,0,0,10,0,0,25,1,57
Nanami,Seki,Japan,Setter,Korea,02/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yoshino,Sato,Japan,Outside Hitter,Brazil,13/07/2022,9,9,4,10,0,1,2,0,3,5,0,0,0,3,3,3,0,0,1
Yoshino,Sato,Japan,Outside Hitter,China,19/06/2022,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Yoshino,Sato,Japan,Outside Hitter,Thailand,17/06/2022,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Yoshino,Sato,Japan,Outside Hitter,Bulgaria,16/06/2022,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
Yoshino,Sato,Japan,Outside Hitter,Poland,14/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yoshino,Sato,Japan,Outside Hitter,United States,05/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Yoshino,Sato,Japan,Outside Hitter,Dominican Republic,04/06/2022,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Yoshino,Sato,Japan,Outside Hitter,Germany,02/06/2022,0,0,0,0,0,0,0,0,0,8,0,0,0,2,1,1,0,0,1
Yoshino,Sato,Japan,Outside Hitter,Korea,02/06/2022,2,2,3,5,0,1,1,0,1,3,1,0,0,3,1,0,0,0,1
Hye Seon,Yeum,Korea,Setter,China,03/07/2022,0,0,1,2,0,2,2,0,2,13,0,0,0,12,1,1,10,1,122
Hye Seon,Yeum,Korea,Setter,Italy,01/07/2022,1,0,0,0,0,0,2,1,2,10,0,0,1,6,2,1,7,1,91
Hye Seon,Yeum,Korea,Setter,Brazil,30/06/2022,1,0,0,0,0,0,0,1,2,6,0,0,1,2,1,2,55,0,2
Hye Seon,Yeum,Korea,Setter,Thailand,29/06/2022,1,0,1,0,0,0,1,1,1,6,0,0,0,3,0,1,45,1,2
Hye Seon,Yeum,Korea,Setter,Türkiye,19/06/2022,1,0,0,2,0,7,4,1,1,14,0,0,0,4,0,1,23,1,91
Hye Seon,Yeum,Korea,Setter,Netherlands,19/06/2022,3,0,0,1,0,2,0,3,3,8,0,0,0,3,3,1,25,2,62
Hye Seon,Yeum,Korea,Setter,Serbia,16/06/2022,3,3,0,2,0,0,2,0,2,11,0,0,0,5,2,5,25,2,94
Hye Seon,Yeum,Korea,Setter,Dominican Republic,15/06/2022,1,0,0,1,0,2,0,1,3,9,0,0,0,5,0,0,23,1,59
Hye Seon,Yeum,Korea,Setter,Canada,05/06/2022,1,1,0,0,0,0,0,0,0,6,0,0,0,4,2,0,2,0,55
Hye Seon,Yeum,Korea,Setter,Poland,04/06/2022,0,0,0,0,0,0,0,0,2,3,0,1,0,10,2,0,7,1,48
Hye Seon,Yeum,Korea,Setter,Germany,03/06/2022,1,0,0,0,0,0,0,1,1,10,1,0,0,6,0,0,12,1,58
Hye Seon,Yeum,Korea,Setter,Japan,02/06/2022,0,0,0,2,0,0,2,0,1,8,0,0,0,6,5,0,18,1,62
Dahye,Han,Korea,Libero,China,03/07/2022,0,0,0,0,0,0,0,0,0,0,5,1,19,17,2,2,0,0,4
Dahye,Han,Korea,Libero,Italy,01/07/2022,0,0,0,0,0,0,0,0,0,0,7,0,15,15,3,6,1,0,5
Dahye,Han,Korea,Libero,Brazil,30/06/2022,0,0,0,0,0,0,0,0,0,0,7,0,15,9,1,2,1,0,1
Dahye,Han,Korea,Libero,Thailand,29/06/2022,0,0,0,0,0,0,0,0,0,0,9,0,20,7,0,2,9,1,0
Dahye,Han,Korea,Libero,Türkiye,19/06/2022,0,0,0,0,0,0,0,0,0,0,7,0,12,11,1,1,0,0,5
Dahye,Han,Korea,Libero,Netherlands,19/06/2022,0,0,0,0,0,0,0,0,0,0,6,0,10,8,5,0,0,0,3
Dahye,Han,Korea,Libero,Serbia,16/06/2022,0,0,0,0,0,0,0,0,0,0,5,0,6,8,4,2,0,0,8
Dahye,Han,Korea,Libero,Dominican Republic,15/06/2022,0,0,0,0,0,0,0,0,0,0,13,0,10,7,4,0,0,0,8
Dahye,Han,Korea,Libero,Canada,05/06/2022,0,0,0,0,0,0,0,0,0,0,9,1,0,13,2,0,0,0,1
Dahye,Han,Korea,Libero,Poland,04/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dahye,Han,Korea,Libero,Germany,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dahye,Han,Korea,Libero,Japan,02/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ran,Noh,Korea,Libero,Canada,05/06/2022,0,0,0,0,0,0,0,0,0,0,4,0,2,3,0,0,0,0,1
Ran,Noh,Korea,Libero,Poland,04/06/2022,0,0,0,0,0,0,0,0,0,0,12,0,3,14,3,2,0,0,12
Ran,Noh,Korea,Libero,Germany,03/06/2022,0,0,0,0,0,0,0,0,0,0,6,0,7,10,2,0,0,0,4
Ran,Noh,Korea,Libero,Japan,02/06/2022,0,0,0,0,0,0,0,0,0,0,7,0,4,17,5,1,0,0,7
Seonwoo,Lee,Korea,Outside Hitter,Netherlands,19/06/2022,2,2,2,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
Seonwoo,Lee,Korea,Outside Hitter,Serbia,16/06/2022,9,6,13,15,3,2,1,0,4,6,3,0,3,4,1,1,0,0,0
Seonwoo,Lee,Korea,Outside Hitter,Dominican Republic,15/06/2022,2,2,0,4,0,0,0,0,2,1,1,0,4,0,0,0,0,0,0
Seonwoo,Lee,Korea,Outside Hitter,Canada,05/06/2022,7,7,5,6,0,2,0,0,2,2,0,0,0,3,0,0,0,0,0
Seonwoo,Lee,Korea,Outside Hitter,Poland,04/06/2022,4,4,7,6,0,0,1,0,1,2,2,1,3,2,0,0,0,0,0
Seonwoo,Lee,Korea,Outside Hitter,Germany,03/06/2022,12,7,6,13,0,2,5,5,3,4,0,0,0,0,2,0,0,0,0
Seonwoo,Lee,Korea,Outside Hitter,Japan,02/06/2022,4,2,4,8,0,1,1,2,1,2,0,0,0,2,0,0,0,0,0
Sohwi,Kang,Korea,Outside Hitter,China,03/07/2022,11,9,3,20,1,2,1,1,1,14,6,3,15,3,4,0,0,0,0
Sohwi,Kang,Korea,Outside Hitter,Italy,01/07/2022,5,5,6,15,0,0,1,0,2,7,7,1,24,10,2,2,0,0,0
Sohwi,Kang,Korea,Outside Hitter,Brazil,30/06/2022,6,4,3,14,2,0,0,0,2,7,5,2,12,4,2,2,5,0,0
Sohwi,Kang,Korea,Outside Hitter,Thailand,29/06/2022,6,5,8,7,1,1,1,0,3,6,4,0,17,6,0,3,2,0,0
Sohwi,Kang,Korea,Outside Hitter,Türkiye,19/06/2022,13,11,8,16,2,2,1,0,2,8,13,1,15,3,0,0,0,0,3
Sohwi,Kang,Korea,Outside Hitter,Netherlands,19/06/2022,7,7,3,6,0,3,2,0,3,5,9,0,9,8,1,3,0,0,3
Sohwi,Kang,Korea,Outside Hitter,Serbia,16/06/2022,2,1,0,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Sohwi,Kang,Korea,Outside Hitter,Dominican Republic,15/06/2022,5,3,2,6,2,0,0,0,3,3,2,1,13,1,0,0,0,0,1
Sohwi,Kang,Korea,Outside Hitter,Canada,05/06/2022,7,6,4,9,0,3,3,1,1,5,7,0,7,6,0,0,0,0,3
Sohwi,Kang,Korea,Outside Hitter,Poland,04/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sohwi,Kang,Korea,Outside Hitter,Germany,03/06/2022,13,12,2,14,0,3,5,1,1,8,5,2,4,4,0,0,0,0,3
Sohwi,Kang,Korea,Outside Hitter,Japan,02/06/2022,11,9,3,13,2,0,0,0,1,6,18,0,9,7,3,0,0,0,3
Hoyoung,Jung,Korea,Middle blocker,Türkiye,19/06/2022,10,7,4,2,2,1,1,1,1,14,0,0,1,1,1,0,0,0,0
Hoyoung,Jung,Korea,Middle blocker,Netherlands,19/06/2022,4,3,1,3,1,5,3,0,0,5,0,0,0,1,0,0,0,0,0
Hoyoung,Jung,Korea,Middle blocker,Serbia,16/06/2022,8,7,1,4,1,5,10,0,1,14,0,0,0,1,0,0,0,0,2
Hoyoung,Jung,Korea,Middle blocker,Dominican Republic,15/06/2022,10,5,0,6,5,2,1,0,3,2,0,0,0,1,0,0,0,0,3
Hoyoung,Jung,Korea,Middle blocker,Canada,05/06/2022,0,0,1,3,0,5,2,0,0,8,0,1,0,4,0,1,0,1,2
Hoyoung,Jung,Korea,Middle blocker,Poland,04/06/2022,3,2,0,4,1,2,2,0,1,9,0,0,0,0,0,0,0,0,1
Hoyoung,Jung,Korea,Middle blocker,Germany,03/06/2022,6,6,1,5,0,3,5,0,0,4,0,0,0,2,1,0,0,0,1
Hoyoung,Jung,Korea,Middle blocker,Japan,02/06/2022,4,2,1,8,2,1,4,0,0,5,0,0,0,3,0,0,0,0,1
Juah,Lee,Korea,Middle blocker,China,03/07/2022,10,6,3,8,2,4,3,2,1,16,0,0,1,2,0,0,0,0,0
Juah,Lee,Korea,Middle blocker,Italy,01/07/2022,7,4,4,15,3,3,2,0,2,7,0,0,0,2,0,1,0,0,0
Juah,Lee,Korea,Middle blocker,Brazil,30/06/2022,8,7,5,6,1,6,2,0,1,5,0,0,1,0,0,1,0,0,0
Juah,Lee,Korea,Middle blocker,Thailand,29/06/2022,8,6,2,5,2,3,0,0,1,12,0,0,0,2,1,0,1,0,0
Juah,Lee,Korea,Middle blocker,Serbia,16/06/2022,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Juah,Lee,Korea,Middle blocker,Dominican Republic,15/06/2022,5,4,0,2,1,5,1,0,2,4,1,0,0,0,0,0,0,0,1
Juah,Lee,Korea,Middle blocker,Canada,05/06/2022,0,0,0,2,0,1,2,0,0,7,0,0,0,1,0,0,0,0,1
Juah,Lee,Korea,Middle blocker,Poland,04/06/2022,7,4,3,2,3,0,1,0,1,5,0,0,1,0,0,0,0,0,0
Juah,Lee,Korea,Middle blocker,Germany,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juah,Lee,Korea,Middle blocker,Japan,02/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Yerim,Go,Korea,Outside Hitter,China,03/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yerim,Go,Korea,Outside Hitter,Italy,01/07/2022,0,0,0,3,0,1,0,0,0,2,2,0,4,1,0,0,0,0,0
Yerim,Go,Korea,Outside Hitter,Brazil,30/06/2022,0,0,2,2,0,2,0,0,1,2,1,2,19,5,0,2,1,1,1
Yerim,Go,Korea,Outside Hitter,Thailand,29/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yerim,Go,Korea,Outside Hitter,Türkiye,19/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Yerim,Go,Korea,Outside Hitter,Netherlands,19/06/2022,2,2,0,2,0,0,0,0,1,3,3,1,1,0,0,1,0,0,2
Yerim,Go,Korea,Outside Hitter,Serbia,16/06/2022,17,16,6,13,0,2,1,1,1,9,9,2,15,7,2,1,0,0,2
Yerim,Go,Korea,Outside Hitter,Dominican Republic,15/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yerim,Go,Korea,Outside Hitter,Canada,05/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yerim,Go,Korea,Outside Hitter,Poland,04/06/2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yerim,Go,Korea,Outside Hitter,Germany,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yerim,Go,Korea,Outside Hitter,Japan,02/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyemin,Park,Korea,Outside Hitter,China,03/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyemin,Park,Korea,Outside Hitter,Italy,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyemin,Park,Korea,Outside Hitter,Brazil,30/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyemin,Park,Korea,Outside Hitter,Thailand,29/06/2022,0,0,3,5,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
Hyemin,Park,Korea,Outside Hitter,Türkiye,19/06/2022,0,0,0,0,0,0,0,0,0,2,1,2,4,0,0,0,0,0,0
Hyemin,Park,Korea,Outside Hitter,Netherlands,19/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyemin,Park,Korea,Outside Hitter,Serbia,16/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyemin,Park,Korea,Outside Hitter,Dominican Republic,15/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dahyeon,Lee,Korea,Middle blocker,China,03/07/2022,11,9,2,9,1,5,3,1,1,8,0,0,0,2,1,1,0,0,0
Dahyeon,Lee,Korea,Middle blocker,Italy,01/07/2022,9,7,3,9,2,6,3,0,1,9,1,1,1,2,1,1,0,0,2
Dahyeon,Lee,Korea,Middle blocker,Brazil,30/06/2022,8,6,5,8,1,4,0,1,0,10,0,0,0,2,0,1,0,0,0
Dahyeon,Lee,Korea,Middle blocker,Thailand,29/06/2022,7,5,3,4,2,4,1,0,0,5,0,0,0,2,0,0,0,0,0
Dahyeon,Lee,Korea,Middle blocker,Türkiye,19/06/2022,6,4,4,2,1,2,5,1,0,8,0,0,0,2,0,0,0,0,0
Dahyeon,Lee,Korea,Middle blocker,Netherlands,19/06/2022,3,2,0,2,1,4,2,0,1,3,0,0,0,1,0,0,0,0,0
Dahyeon,Lee,Korea,Middle blocker,Serbia,16/06/2022,9,7,0,6,1,7,1,1,0,14,0,0,0,3,0,0,0,0,0
Dahyeon,Lee,Korea,Middle blocker,Dominican Republic,15/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dahyeon,Lee,Korea,Middle blocker,Canada,05/06/2022,3,1,2,1,0,0,1,2,0,2,0,0,1,0,0,0,0,0,1
Dahyeon,Lee,Korea,Middle blocker,Poland,04/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dahyeon,Lee,Korea,Middle blocker,Germany,03/06/2022,4,2,1,6,2,1,0,0,1,5,1,0,1,4,0,0,0,0,1
Dahyeon,Lee,Korea,Middle blocker,Japan,02/06/2022,5,4,0,6,1,2,3,0,0,4,0,0,0,0,0,1,0,0,2
Jeongah,Park,Korea,Outside Hitter,China,03/07/2022,11,11,10,21,0,3,0,0,1,10,0,0,1,4,0,4,0,0,2
Jeongah,Park,Korea,Outside Hitter,Italy,01/07/2022,13,12,8,20,1,2,3,0,1,15,0,0,2,0,1,1,1,1,1
Jeongah,Park,Korea,Outside Hitter,Brazil,30/06/2022,14,12,6,14,1,2,0,1,2,5,0,0,0,3,1,3,0,1,0
Jeongah,Park,Korea,Outside Hitter,Thailand,29/06/2022,12,11,3,14,1,0,0,0,1,4,4,1,10,4,0,0,0,0,0
Jeongah,Park,Korea,Outside Hitter,Türkiye,19/06/2022,10,10,7,20,0,3,0,0,0,9,4,1,21,2,4,0,0,0,3
Jeongah,Park,Korea,Outside Hitter,Netherlands,19/06/2022,9,8,3,13,1,0,0,0,2,5,2,0,13,2,1,0,0,0,0
Jeongah,Park,Korea,Outside Hitter,Serbia,16/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeongah,Park,Korea,Outside Hitter,Dominican Republic,15/06/2022,3,3,1,17,0,1,0,0,1,5,3,1,8,1,1,1,0,0,1
Jeongah,Park,Korea,Outside Hitter,Canada,05/06/2022,5,4,3,12,1,1,0,0,1,5,7,2,13,2,2,0,0,0,0
Jeongah,Park,Korea,Outside Hitter,Poland,04/06/2022,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0
Jeongah,Park,Korea,Outside Hitter,Germany,03/06/2022,5,5,5,8,0,2,2,0,1,6,20,1,8,11,2,0,0,0,2
Jeongah,Park,Korea,Outside Hitter,Japan,02/06/2022,7,6,2,15,1,0,0,0,3,5,14,2,12,6,4,0,0,0,2
Minkyoung,Hwang,Korea,Outside Hitter,China,03/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minkyoung,Hwang,Korea,Outside Hitter,Italy,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minkyoung,Hwang,Korea,Outside Hitter,Brazil,30/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minkyoung,Hwang,Korea,Outside Hitter,Thailand,29/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minkyoung,Hwang,Korea,Outside Hitter,Türkiye,19/06/2022,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0
Minkyoung,Hwang,Korea,Outside Hitter,Netherlands,19/06/2022,0,0,1,4,0,0,0,0,0,2,3,1,7,0,0,0,0,0,0
Minkyoung,Hwang,Korea,Outside Hitter,Serbia,16/06/2022,13,12,7,17,1,2,0,0,4,9,16,0,19,6,2,0,0,0,1
Minkyoung,Hwang,Korea,Outside Hitter,Dominican Republic,15/06/2022,3,3,0,2,0,0,0,0,1,4,4,0,2,1,0,0,0,0,0
Minkyoung,Hwang,Korea,Outside Hitter,Canada,05/06/2022,3,2,0,1,0,0,0,1,0,2,4,0,3,3,0,1,0,0,0
Minkyoung,Hwang,Korea,Outside Hitter,Poland,04/06/2022,2,2,3,5,0,1,1,0,0,5,13,2,5,1,0,0,0,0,4
Minkyoung,Hwang,Korea,Outside Hitter,Germany,03/06/2022,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Minkyoung,Hwang,Korea,Outside Hitter,Japan,02/06/2022,1,0,0,5,1,0,2,0,0,2,1,0,2,3,0,0,0,0,1
Hanbi,Lee,Korea,Outside Hitter,China,03/07/2022,12,12,6,14,0,2,2,0,2,9,7,0,27,7,2,2,0,0,2
Hanbi,Lee,Korea,Outside Hitter,Italy,01/07/2022,14,14,3,10,0,2,1,0,3,8,4,0,15,4,0,2,0,1,0
Hanbi,Lee,Korea,Outside Hitter,Brazil,30/06/2022,0,0,1,1,0,0,0,0,0,2,1,0,4,1,0,0,0,0,0
Hanbi,Lee,Korea,Outside Hitter,Thailand,29/06/2022,3,3,2,10,0,1,1,0,1,2,1,0,0,1,0,0,0,0,0
Hanbi,Lee,Korea,Outside Hitter,Türkiye,19/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanbi,Lee,Korea,Outside Hitter,Netherlands,19/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanbi,Lee,Korea,Outside Hitter,Serbia,16/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanbi,Lee,Korea,Outside Hitter,Dominican Republic,15/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanbi,Lee,Korea,Outside Hitter,Canada,05/06/2022,2,2,4,6,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
Hanbi,Lee,Korea,Outside Hitter,Poland,04/06/2022,5,4,7,6,1,0,0,0,1,7,9,0,7,6,2,0,0,0,0
Hanbi,Lee,Korea,Outside Hitter,Germany,03/06/2022,1,1,0,1,0,1,0,0,0,1,6,1,4,1,0,0,0,0,0
Hanbi,Lee,Korea,Outside Hitter,Japan,02/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haejin,Park,Korea,Setter,China,03/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haejin,Park,Korea,Setter,Italy,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Haejin,Park,Korea,Setter,Brazil,30/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haejin,Park,Korea,Setter,Thailand,29/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haejin,Park,Korea,Setter,Canada,05/06/2022,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,21
Haejin,Park,Korea,Setter,Poland,04/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
Haejin,Park,Korea,Setter,Germany,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14
Haejin,Park,Korea,Setter,Japan,02/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
