first_name,last_name,nationality,position,opponent,match_date,points_scored,attack_kills,attack_faults,attack_shots,block_kills,block_faults,block_rebounds,serve_aces,serve_errors,serve_attempts,rec_excellents,rec_faults,rec_attempts,dig_excellents,dig_faults,dig_attempts,set_excellents,set_faults,set_stills
Robbert,Andringa,Netherlands,Libero,Italy,10/07/2022,0,0,0,0,0,0,0,0,0,0,2,1,10,5,3,1,0,0,0
Robbert,Andringa,Netherlands,Libero,Poland,09/07/2022,0,0,0,0,0,0,0,0,0,0,1,0,20,4,1,1,0,0,3
Robbert,Andringa,Netherlands,Libero,Bulgaria,08/07/2022,0,0,0,0,0,0,0,0,0,0,15,0,10,9,4,2,0,0,0
Robbert,Andringa,Netherlands,Libero,China,06/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,0,0
Robbert,Andringa,Netherlands,Libero,Argentina,25/06/2022,0,0,0,0,0,0,0,0,0,0,9,1,15,10,3,0,0,0,6
Robbert,Andringa,Netherlands,Libero,Germany,24/06/2022,0,0,0,0,0,0,0,0,0,0,6,0,16,8,6,3,0,0,4
Robbert,Andringa,Netherlands,Libero,France,23/06/2022,0,0,0,0,0,0,0,0,0,0,2,1,4,8,2,0,0,0,3
Robbert,Andringa,Netherlands,Libero,Slovenia,21/06/2022,0,0,0,0,0,0,0,0,0,0,3,0,7,7,2,1,0,0,4
Robbert,Andringa,Netherlands,Libero,Australia,12/06/2022,0,0,0,0,0,0,0,0,0,0,2,0,6,6,1,0,0,0,0
Robbert,Andringa,Netherlands,Libero,Iran,10/06/2022,0,0,0,0,0,0,0,0,0,0,6,1,17,6,1,1,1,0,1
Robbert,Andringa,Netherlands,Libero,United States,09/06/2022,0,0,0,0,0,0,0,0,0,0,2,3,9,2,4,0,3,0,0
Robbert,Andringa,Netherlands,Libero,Japan,08/06/2022,0,0,0,0,0,0,0,0,0,0,3,1,9,6,0,0,2,0,2
Freek,de Weijer,Netherlands,Setter,Italy,20/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7
Freek,de Weijer,Netherlands,Setter,Italy,10/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freek,de Weijer,Netherlands,Setter,Poland,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Freek,de Weijer,Netherlands,Setter,Bulgaria,08/07/2022,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,7,0,11
Freek,de Weijer,Netherlands,Setter,China,06/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twan,Wiltenburg,Netherlands,Middle blocker,Italy,20/07/2022,3,2,2,2,1,2,3,0,1,7,0,0,1,1,0,1,0,0,1
Twan,Wiltenburg,Netherlands,Middle blocker,Italy,10/07/2022,5,2,1,0,2,6,0,1,2,8,0,0,2,0,0,0,0,1,1
Twan,Wiltenburg,Netherlands,Middle blocker,Poland,09/07/2022,4,0,0,1,4,3,0,0,2,6,0,0,0,0,2,0,0,0,0
Twan,Wiltenburg,Netherlands,Middle blocker,Bulgaria,08/07/2022,2,2,2,1,0,3,0,0,0,5,0,0,2,1,0,0,0,0,0
Twan,Wiltenburg,Netherlands,Middle blocker,China,06/07/2022,5,2,0,2,2,3,0,1,1,9,0,0,0,1,0,0,0,0,0
Twan,Wiltenburg,Netherlands,Middle blocker,Argentina,25/06/2022,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1
Twan,Wiltenburg,Netherlands,Middle blocker,Germany,24/06/2022,8,4,0,0,4,4,15,0,4,12,0,0,1,4,0,0,0,1,0
Twan,Wiltenburg,Netherlands,Middle blocker,France,23/06/2022,0,0,2,2,0,4,4,0,0,7,0,0,0,1,0,0,0,0,0
Twan,Wiltenburg,Netherlands,Middle blocker,Slovenia,21/06/2022,4,1,2,1,2,3,10,1,1,8,0,0,1,1,3,0,0,0,1
Twan,Wiltenburg,Netherlands,Middle blocker,Australia,12/06/2022,5,3,0,1,1,2,0,1,0,9,0,0,0,0,1,1,0,0,0
Twan,Wiltenburg,Netherlands,Middle blocker,Iran,10/06/2022,4,2,0,1,2,2,3,0,0,10,0,0,0,0,2,0,0,0,1
Twan,Wiltenburg,Netherlands,Middle blocker,United States,09/06/2022,3,2,0,2,1,1,1,0,1,5,0,0,2,0,0,0,0,0,0
Twan,Wiltenburg,Netherlands,Middle blocker,Japan,08/06/2022,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
Bartlomiej,Lipinski,Poland,Outside Hitter,France,12/06/2022,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bartlomiej,Lipinski,Poland,Outside Hitter,Bulgaria,11/06/2022,12,11,4,12,0,3,2,1,3,9,3,0,12,7,2,3,0,0,1
Bartlomiej,Lipinski,Poland,Outside Hitter,Italy,09/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartlomiej,Lipinski,Poland,Outside Hitter,Argentina,08/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maciej,Muzaj,Poland,Opposite spiker,France,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maciej,Muzaj,Poland,Opposite spiker,Bulgaria,11/06/2022,13,12,1,4,1,3,3,0,4,7,0,0,0,4,4,1,0,0,1
Maciej,Muzaj,Poland,Opposite spiker,Italy,09/06/2022,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maciej,Muzaj,Poland,Opposite spiker,Argentina,08/06/2022,10,9,6,9,1,0,2,0,2,9,0,0,0,3,1,1,0,1,1
Jakub,Popiwczak,Poland,Libero,Italy,24/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub,Popiwczak,Poland,Libero,United States,23/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub,Popiwczak,Poland,Libero,Iran,21/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub,Popiwczak,Poland,Libero,Slovenia,10/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub,Popiwczak,Poland,Libero,Netherlands,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub,Popiwczak,Poland,Libero,China,07/07/2022,0,0,0,0,0,0,0,0,0,0,5,0,10,4,0,0,0,0,2
Jakub,Popiwczak,Poland,Libero,Iran,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jakub,Popiwczak,Poland,Libero,United States,26/06/2022,0,0,0,0,0,0,0,0,0,0,5,3,7,2,3,0,0,0,0
Jakub,Popiwczak,Poland,Libero,Australia,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub,Popiwczak,Poland,Libero,Canada,23/06/2022,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,2
Jakub,Popiwczak,Poland,Libero,Brazil,22/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub,Popiwczak,Poland,Libero,France,12/06/2022,0,0,0,0,0,0,0,0,0,0,2,3,15,8,4,0,0,0,3
Jakub,Popiwczak,Poland,Libero,Bulgaria,11/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jakub,Popiwczak,Poland,Libero,Italy,09/06/2022,0,0,0,0,0,0,0,0,0,0,3,2,16,1,3,3,0,0,3
Jakub,Popiwczak,Poland,Libero,Argentina,08/06/2022,0,0,0,0,0,0,0,0,0,0,7,0,5,10,2,2,0,0,7
Lukasz,Kozub,Poland,Setter,France,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Kozub,Poland,Setter,Bulgaria,11/06/2022,2,1,0,0,1,1,3,0,0,7,0,0,1,1,0,4,39,0,32
Lukasz,Kozub,Poland,Setter,Italy,09/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Lukasz,Kozub,Poland,Setter,Argentina,08/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Kaczmarek,Poland,Opposite spiker,Italy,24/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Kaczmarek,Poland,Opposite spiker,United States,23/07/2022,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Kaczmarek,Poland,Opposite spiker,Iran,21/07/2022,3,3,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Lukasz,Kaczmarek,Poland,Opposite spiker,Slovenia,10/07/2022,1,0,1,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0
Lukasz,Kaczmarek,Poland,Opposite spiker,Netherlands,09/07/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lukasz,Kaczmarek,Poland,Opposite spiker,China,07/07/2022,10,7,4,5,1,1,0,2,2,10,0,0,0,2,1,0,0,0,0
Lukasz,Kaczmarek,Poland,Opposite spiker,Iran,05/07/2022,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lukasz,Kaczmarek,Poland,Opposite spiker,United States,26/06/2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lukasz,Kaczmarek,Poland,Opposite spiker,Australia,25/06/2022,8,7,4,6,0,2,3,1,1,12,0,0,0,2,1,0,0,0,1
Lukasz,Kaczmarek,Poland,Opposite spiker,Canada,23/06/2022,13,12,1,4,1,0,0,0,1,13,0,0,0,2,1,1,0,0,1
Lukasz,Kaczmarek,Poland,Opposite spiker,Brazil,22/06/2022,2,2,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
Bartosz,Kurek,Poland,Opposite spiker,Italy,24/07/2022,13,10,3,12,0,0,5,3,4,7,0,0,0,8,1,1,0,0,3
Bartosz,Kurek,Poland,Opposite spiker,United States,23/07/2022,11,10,3,11,0,1,1,1,3,7,0,0,0,2,4,0,0,0,1
Bartosz,Kurek,Poland,Opposite spiker,Iran,21/07/2022,15,13,5,10,1,1,5,1,6,6,0,0,0,1,5,0,0,0,2
Bartosz,Kurek,Poland,Opposite spiker,Slovenia,10/07/2022,23,14,3,8,4,1,0,5,6,8,0,0,0,2,0,0,0,0,0
Bartosz,Kurek,Poland,Opposite spiker,Netherlands,09/07/2022,3,2,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1
Bartosz,Kurek,Poland,Opposite spiker,China,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartosz,Kurek,Poland,Opposite spiker,Iran,05/07/2022,23,19,4,11,2,2,0,2,3,13,0,0,1,1,4,1,0,0,0
Bartosz,Kurek,Poland,Opposite spiker,United States,26/06/2022,23,21,5,2,2,1,1,0,3,16,1,0,1,2,1,2,0,0,2
Bartosz,Kurek,Poland,Opposite spiker,Australia,25/06/2022,5,5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Bartosz,Kurek,Poland,Opposite spiker,Canada,23/06/2022,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Bartosz,Kurek,Poland,Opposite spiker,Brazil,22/06/2022,17,16,7,17,1,1,2,0,6,9,0,0,0,1,0,2,0,0,3
Karol,Klos,Poland,Middle blocker,Italy,24/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karol,Klos,Poland,Middle blocker,United States,23/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karol,Klos,Poland,Middle blocker,Iran,21/07/2022,6,2,1,0,3,2,0,1,1,10,1,0,0,0,0,2,0,0,0
Karol,Klos,Poland,Middle blocker,Slovenia,10/07/2022,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Karol,Klos,Poland,Middle blocker,Netherlands,09/07/2022,10,5,0,1,5,2,1,0,1,7,0,0,0,2,0,0,0,0,0
Karol,Klos,Poland,Middle blocker,China,07/07/2022,8,8,1,0,0,4,0,0,0,6,0,0,0,0,1,0,0,0,1
Karol,Klos,Poland,Middle blocker,Iran,05/07/2022,4,3,0,1,1,2,0,0,0,5,0,0,1,0,0,1,0,0,0
Karol,Klos,Poland,Middle blocker,United States,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karol,Klos,Poland,Middle blocker,Australia,25/06/2022,9,6,3,2,2,3,5,1,0,12,0,0,0,1,0,0,1,0,0
Karol,Klos,Poland,Middle blocker,Canada,23/06/2022,9,7,0,1,2,1,3,0,0,8,1,0,1,1,0,0,0,0,0
Karol,Klos,Poland,Middle blocker,Brazil,22/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karol,Klos,Poland,Middle blocker,France,12/06/2022,2,0,1,2,2,2,0,0,1,4,0,0,0,0,0,0,0,0,0
Karol,Klos,Poland,Middle blocker,Bulgaria,11/06/2022,5,3,1,0,1,1,2,1,1,7,0,1,0,1,0,1,0,0,0
Karol,Klos,Poland,Middle blocker,Italy,09/06/2022,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Karol,Klos,Poland,Middle blocker,Argentina,08/06/2022,9,5,0,3,3,3,4,1,1,9,0,0,1,0,1,0,0,0,3
Bartosz,Bednorz,Poland,Outside Hitter,Italy,24/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartosz,Bednorz,Poland,Outside Hitter,United States,23/07/2022,2,2,0,2,0,0,1,0,1,3,1,3,2,0,1,0,0,0,0
Bartosz,Bednorz,Poland,Outside Hitter,Iran,21/07/2022,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
Bartosz,Bednorz,Poland,Outside Hitter,Slovenia,10/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartosz,Bednorz,Poland,Outside Hitter,Netherlands,09/07/2022,6,5,1,0,0,0,0,1,2,3,0,3,7,1,3,0,0,0,0
Bartosz,Bednorz,Poland,Outside Hitter,China,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartosz,Bednorz,Poland,Outside Hitter,Iran,05/07/2022,17,16,8,6,1,1,0,0,6,9,5,2,22,1,0,0,0,0,3
Grzegorz,Lomacz,Poland,Setter,Italy,24/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grzegorz,Lomacz,Poland,Setter,United States,23/07/2022,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,6
Grzegorz,Lomacz,Poland,Setter,Iran,21/07/2022,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,3,0,15
Grzegorz,Lomacz,Poland,Setter,United States,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
Grzegorz,Lomacz,Poland,Setter,Australia,25/06/2022,0,0,0,0,0,1,2,0,0,7,0,0,0,2,2,1,26,0,39
Grzegorz,Lomacz,Poland,Setter,Canada,23/06/2022,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,4,0,7
Grzegorz,Lomacz,Poland,Setter,Brazil,22/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1
Rafal,Szymura,Poland,Outside Hitter,France,12/06/2022,0,0,1,2,0,0,1,0,0,1,0,2,3,2,0,0,0,0,0
Rafal,Szymura,Poland,Outside Hitter,Bulgaria,11/06/2022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rafal,Szymura,Poland,Outside Hitter,Italy,09/06/2022,13,13,4,9,0,4,5,0,1,13,10,3,13,7,2,2,0,0,6
Rafal,Szymura,Poland,Outside Hitter,Argentina,08/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksander,Sliwka,Poland,Outside Hitter,Italy,24/07/2022,1,1,0,3,0,1,2,0,0,1,2,0,6,5,0,0,0,0,1
Aleksander,Sliwka,Poland,Outside Hitter,United States,23/07/2022,4,4,2,4,0,1,0,0,3,1,4,1,9,3,2,1,0,0,2
Aleksander,Sliwka,Poland,Outside Hitter,Iran,21/07/2022,10,10,1,7,0,1,3,0,2,6,5,1,15,5,5,0,1,0,2
Aleksander,Sliwka,Poland,Outside Hitter,Slovenia,10/07/2022,8,6,0,5,2,3,0,0,2,4,1,3,14,1,1,1,0,0,0
Aleksander,Sliwka,Poland,Outside Hitter,Netherlands,09/07/2022,5,5,0,3,0,0,0,0,1,9,0,1,6,2,0,1,0,0,0
Aleksander,Sliwka,Poland,Outside Hitter,China,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksander,Sliwka,Poland,Outside Hitter,Iran,05/07/2022,10,9,0,8,0,2,0,1,6,10,3,2,28,5,3,0,0,0,3
Aleksander,Sliwka,Poland,Outside Hitter,United States,26/06/2022,13,10,5,9,1,2,0,2,2,15,6,4,20,1,1,0,1,0,1
Aleksander,Sliwka,Poland,Outside Hitter,Australia,25/06/2022,8,7,0,3,1,1,2,0,2,7,3,0,6,2,1,0,0,0,0
Aleksander,Sliwka,Poland,Outside Hitter,Canada,23/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksander,Sliwka,Poland,Outside Hitter,Brazil,22/06/2022,9,7,1,6,0,1,1,2,0,12,7,1,18,3,0,0,0,0,1
Jakub,Kochanowski,Poland,Middle blocker,Italy,24/07/2022,6,5,0,1,0,3,3,1,5,9,1,0,0,2,0,0,0,0,1
Jakub,Kochanowski,Poland,Middle blocker,United States,23/07/2022,7,4,1,2,1,3,4,2,1,10,0,0,0,3,0,1,0,0,0
Jakub,Kochanowski,Poland,Middle blocker,Iran,21/07/2022,6,1,1,3,2,0,2,3,2,7,0,0,1,2,0,0,0,0,0
Jakub,Kochanowski,Poland,Middle blocker,Slovenia,10/07/2022,6,4,2,1,1,1,0,1,2,9,0,0,2,2,0,0,0,0,0
Jakub,Kochanowski,Poland,Middle blocker,Netherlands,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub,Kochanowski,Poland,Middle blocker,China,07/07/2022,8,5,1,2,0,1,0,3,2,14,0,0,0,1,0,0,0,0,1
Jakub,Kochanowski,Poland,Middle blocker,Iran,05/07/2022,5,3,2,4,2,3,0,0,3,7,0,0,0,0,0,0,0,0,0
Jakub,Kochanowski,Poland,Middle blocker,United States,26/06/2022,8,4,0,1,4,3,3,0,3,5,0,0,1,1,1,0,0,0,1
Jakub,Kochanowski,Poland,Middle blocker,Australia,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub,Kochanowski,Poland,Middle blocker,Canada,23/06/2022,4,4,1,1,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0
Jakub,Kochanowski,Poland,Middle blocker,Brazil,22/06/2022,12,8,0,4,4,3,5,0,3,10,1,0,1,1,1,1,0,0,1
Jakub,Kochanowski,Poland,Middle blocker,France,12/06/2022,10,7,0,4,3,5,7,0,2,9,0,0,0,2,0,2,0,0,1
Jakub,Kochanowski,Poland,Middle blocker,Bulgaria,11/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakub,Kochanowski,Poland,Middle blocker,Italy,09/06/2022,5,4,2,3,1,3,2,0,4,8,1,0,2,1,0,0,0,0,0
Jakub,Kochanowski,Poland,Middle blocker,Argentina,08/06/2022,7,5,0,1,1,6,9,1,5,9,0,0,0,2,0,0,0,0,1
Kamil,Semeniuk,Poland,Outside Hitter,Italy,24/07/2022,12,9,0,12,1,6,0,2,2,12,3,0,4,5,1,1,0,0,0
Kamil,Semeniuk,Poland,Outside Hitter,United States,23/07/2022,7,7,5,8,0,2,0,0,3,4,8,0,14,4,0,0,0,0,0
Kamil,Semeniuk,Poland,Outside Hitter,Iran,21/07/2022,17,15,3,12,2,3,2,0,3,10,9,1,12,4,1,0,0,0,1
Kamil,Semeniuk,Poland,Outside Hitter,Slovenia,10/07/2022,13,11,3,11,1,0,0,1,3,19,0,0,14,4,1,0,0,0,1
Kamil,Semeniuk,Poland,Outside Hitter,Netherlands,09/07/2022,10,7,0,3,2,1,0,1,1,5,1,0,7,0,0,0,0,0,0
Kamil,Semeniuk,Poland,Outside Hitter,China,07/07/2022,6,5,2,3,1,3,0,0,4,6,3,1,11,1,0,0,0,0,1
Kamil,Semeniuk,Poland,Outside Hitter,Iran,05/07/2022,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
Kamil,Semeniuk,Poland,Outside Hitter,United States,26/06/2022,15,14,3,11,0,2,3,1,1,14,5,1,16,2,2,0,0,0,1
Kamil,Semeniuk,Poland,Outside Hitter,Australia,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamil,Semeniuk,Poland,Outside Hitter,Canada,23/06/2022,6,6,0,3,0,0,0,0,3,8,1,0,6,2,0,0,0,0,0
Kamil,Semeniuk,Poland,Outside Hitter,Brazil,22/06/2022,18,12,2,10,2,2,2,4,1,10,3,0,13,1,1,0,0,0,0
Pawel,Zatorski,Poland,Libero,Italy,24/07/2022,0,0,0,0,0,0,0,0,0,0,6,1,8,5,2,0,0,0,1
Pawel,Zatorski,Poland,Libero,United States,23/07/2022,0,0,0,0,0,0,0,0,0,0,3,2,3,2,2,0,0,0,1
Pawel,Zatorski,Poland,Libero,Iran,21/07/2022,0,0,0,0,0,0,0,0,0,0,9,3,12,14,5,1,0,0,2
Pawel,Zatorski,Poland,Libero,Slovenia,10/07/2022,0,0,0,0,0,0,0,0,0,0,1,4,12,5,5,0,0,0,2
Pawel,Zatorski,Poland,Libero,Netherlands,09/07/2022,0,0,0,0,0,0,0,0,0,0,4,2,9,3,1,1,0,0,5
Pawel,Zatorski,Poland,Libero,China,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pawel,Zatorski,Poland,Libero,Iran,05/07/2022,0,0,0,0,0,0,0,0,0,0,4,3,18,6,3,0,0,0,5
Pawel,Zatorski,Poland,Libero,United States,26/06/2022,0,0,0,0,0,0,0,0,0,0,2,0,3,5,3,1,0,0,1
Pawel,Zatorski,Poland,Libero,Australia,25/06/2022,0,0,0,0,0,0,0,0,0,0,4,1,7,3,1,1,1,0,1
Pawel,Zatorski,Poland,Libero,Canada,23/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pawel,Zatorski,Poland,Libero,Brazil,22/06/2022,0,0,0,0,0,0,0,0,0,0,6,0,13,5,3,4,0,0,0
Bartosz,Kwolek,Poland,Outside Hitter,United States,26/06/2022,1,0,0,1,0,0,0,1,1,3,0,0,2,2,0,0,0,0,0
Bartosz,Kwolek,Poland,Outside Hitter,Australia,25/06/2022,9,8,2,4,1,3,1,0,4,12,7,0,13,2,0,2,1,0,0
Bartosz,Kwolek,Poland,Outside Hitter,Canada,23/06/2022,2,2,1,2,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0
Bartosz,Kwolek,Poland,Outside Hitter,Brazil,22/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartosz,Kwolek,Poland,Outside Hitter,France,12/06/2022,11,10,1,5,0,1,2,1,2,10,7,0,19,5,2,0,1,0,3
Bartosz,Kwolek,Poland,Outside Hitter,Bulgaria,11/06/2022,12,10,2,8,0,3,1,2,1,12,7,1,14,3,1,2,0,1,2
Bartosz,Kwolek,Poland,Outside Hitter,Italy,09/06/2022,0,0,1,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0
Bartosz,Kwolek,Poland,Outside Hitter,Argentina,08/06/2022,8,7,4,4,1,2,2,0,3,7,6,2,17,5,2,1,0,0,1
Marcin,Janusz,Poland,Setter,Italy,24/07/2022,1,0,0,0,1,2,5,0,2,5,0,0,0,4,1,0,13,1,51
Marcin,Janusz,Poland,Setter,United States,23/07/2022,1,0,0,0,1,0,1,0,0,5,0,1,0,1,0,2,11,0,50
Marcin,Janusz,Poland,Setter,Iran,21/07/2022,0,0,0,0,0,3,0,0,1,11,0,0,0,3,2,0,14,0,66
Marcin,Janusz,Poland,Setter,Slovenia,10/07/2022,0,0,0,0,0,0,0,0,2,7,0,0,0,0,1,1,15,0,61
Marcin,Janusz,Poland,Setter,Netherlands,09/07/2022,0,0,0,0,0,4,0,0,0,9,0,0,1,2,3,1,12,0,41
Marcin,Janusz,Poland,Setter,China,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Marcin,Janusz,Poland,Setter,Iran,05/07/2022,2,0,0,1,1,2,1,1,2,5,0,0,1,1,2,1,10,0,57
Marcin,Janusz,Poland,Setter,United States,26/06/2022,0,0,0,0,0,0,1,0,2,7,0,0,0,5,2,0,18,2,70
Marcin,Janusz,Poland,Setter,Australia,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2
Marcin,Janusz,Poland,Setter,Canada,23/06/2022,3,0,0,1,1,4,2,2,1,6,0,0,0,0,2,0,12,0,33
Marcin,Janusz,Poland,Setter,Brazil,22/06/2022,1,1,0,0,0,1,1,0,1,8,0,0,0,4,3,1,13,0,75
Mateusz,Bieniek,Poland,Middle blocker,Italy,24/07/2022,10,6,2,2,1,6,5,3,1,8,0,0,0,1,0,0,0,0,3
Mateusz,Bieniek,Poland,Middle blocker,United States,23/07/2022,5,4,0,2,0,2,3,1,3,6,0,0,1,1,0,0,0,0,0
Mateusz,Bieniek,Poland,Middle blocker,Iran,21/07/2022,9,6,0,3,2,2,4,1,3,14,1,0,1,3,2,0,0,0,0
Mateusz,Bieniek,Poland,Middle blocker,Slovenia,10/07/2022,9,7,0,2,1,5,0,1,4,15,0,0,1,0,0,0,0,0,0
Mateusz,Bieniek,Poland,Middle blocker,Netherlands,09/07/2022,7,6,2,1,0,6,1,1,2,10,0,0,0,0,0,0,0,0,0
Mateusz,Bieniek,Poland,Middle blocker,China,07/07/2022,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0
Mateusz,Bieniek,Poland,Middle blocker,Iran,05/07/2022,17,8,2,3,5,4,0,4,4,14,0,0,0,0,0,1,0,0,0
Mateusz,Bieniek,Poland,Middle blocker,United States,26/06/2022,8,8,2,3,0,1,4,0,4,15,0,0,1,1,0,0,0,0,0
Mateusz,Bieniek,Poland,Middle blocker,Australia,25/06/2022,7,6,1,1,0,2,2,1,2,4,0,0,0,1,0,0,0,0,0
Mateusz,Bieniek,Poland,Middle blocker,Canada,23/06/2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mateusz,Bieniek,Poland,Middle blocker,Brazil,22/06/2022,9,2,1,5,0,5,6,7,5,16,0,0,0,2,0,0,1,0,0
Tomasz,Fornal,Poland,Outside Hitter,Italy,24/07/2022,6,6,0,2,0,0,0,0,2,3,9,0,8,3,0,0,0,0,3
Tomasz,Fornal,Poland,Outside Hitter,United States,23/07/2022,2,2,0,2,0,0,0,0,2,1,4,2,5,1,0,0,0,0,0
Tomasz,Fornal,Poland,Outside Hitter,Iran,21/07/2022,0,0,0,3,0,1,0,0,2,0,1,1,2,0,2,0,0,0,0
Tomasz,Fornal,Poland,Outside Hitter,Slovenia,10/07/2022,7,5,1,2,1,0,0,1,1,2,2,0,4,3,0,0,0,0,0
